,split,class_name,video_name,dataset,youtube_id,start_time,end_time
10509,train,bandaging,12709.mp4,Kinetics,WXcrpouwF9c,25,35
10510,train,bandaging,13019.mp4,Kinetics,IAMAs2m4OhQ,9,19
10511,train,bandaging,12991.mp4,Kinetics,3nd2OjG6D0Q,13,23
10512,train,bandaging,12724.mp4,Kinetics,7O4nTu1YWJ4,238,248
10513,train,bandaging,12551.mp4,Kinetics,lTNlr4nA02Q,6,16
10514,train,bandaging,13018.mp4,Kinetics,88OWYcokTLE,46,56
10515,train,bandaging,13063.mp4,Kinetics,vNQPNGb4Ylc,171,181
10516,train,bandaging,12596.mp4,Kinetics,v5I4aeuKFOw,218,228
10517,train,bandaging,12989.mp4,Kinetics,115J_G7Umfs,0,10
10518,train,bandaging,12544.mp4,Kinetics,2PuANtP4M1w,16,26
10519,train,bandaging,12567.mp4,Kinetics,AtYLYFyK_mI,22,32
10520,train,bandaging,12982.mp4,Kinetics,5GTupf9iCAc,40,50
10521,train,bandaging,13044.mp4,Kinetics,AP4_rmZ6tOo,54,64
10522,train,bandaging,13114.mp4,Kinetics,iE4O7GPeOi4,110,120
10523,train,bandaging,13036.mp4,Kinetics,3vvdeF8KeR0,258,268
10524,train,bandaging,12618.mp4,Kinetics,ceoVUAT8vRE,182,192
10525,train,bandaging,12525.mp4,Kinetics,Th2keHh_TZY,50,60
10526,train,bandaging,12822.mp4,Kinetics,6-nuZfF_rnk,610,620
10527,train,bandaging,12830.mp4,Kinetics,Y0SXRnykWrM,37,47
10528,train,bandaging,12540.mp4,Kinetics,Vc7hMwqOYVE,44,54
10529,train,bandaging,13074.mp4,Kinetics,2EOWEl6EEAg,69,79
10530,train,bandaging,12934.mp4,Kinetics,vHX8Cfh49EI,1,11
10531,train,bandaging,13047.mp4,Kinetics,Tr2K4Mg0rLw,438,448
10532,train,bandaging,12820.mp4,Kinetics,knYdsjfm8Vo,8,18
10533,train,bandaging,13062.mp4,Kinetics,3JoUJ-MogM8,317,327
10534,train,bandaging,12954.mp4,Kinetics,bSS_l4HC-WM,56,66
10535,train,bandaging,12856.mp4,Kinetics,6aYNUDNQPqU,200,210
10536,train,bandaging,12668.mp4,Kinetics,P56Crr2pRWo,9,19
10537,train,bandaging,12847.mp4,Kinetics,5c2EyC9m1Uo,62,72
10538,train,bandaging,13096.mp4,Kinetics,XAzcl7LC8tY,27,37
10539,train,bandaging,12738.mp4,Kinetics,zdiMeJ7Wxrk,2,12
10540,train,bandaging,13102.mp4,Kinetics,XB0Ve3LxKc8,106,116
10541,train,bandaging,12579.mp4,Kinetics,_kMIEyubMVo,14,24
10542,train,bandaging,13089.mp4,Kinetics,eAKlpWRkMjI,170,180
10543,train,bandaging,12548.mp4,Kinetics,6jx0sg0frWQ,58,68
10544,train,bandaging,12773.mp4,Kinetics,CBjh9jTpQCc,54,64
10545,train,bandaging,12631.mp4,Kinetics,lCspf9MmNLw,1,11
10546,train,bandaging,12917.mp4,Kinetics,NIRhXAWIJEM,1426,1436
10547,train,bandaging,12553.mp4,Kinetics,Kku-C7---uY,130,140
10548,train,bandaging,12787.mp4,Kinetics,hKDj7TG9fhQ,9,19
10549,train,bandaging,12908.mp4,Kinetics,hhU7w1RaqlQ,43,53
10550,train,bandaging,12811.mp4,Kinetics,M8eduwvL2Xo,0,10
10551,train,bandaging,12749.mp4,Kinetics,IoaLAuiKqIk,67,77
10552,train,bandaging,13149.mp4,Kinetics,ycLVw3_wNzA,39,49
10553,train,bandaging,12731.mp4,Kinetics,xSdyIkzgfS8,449,459
10554,train,bandaging,12873.mp4,Kinetics,7nFQplwVRwA,48,58
10555,train,bandaging,12682.mp4,Kinetics,1dJt7MOhYTI,17,27
10556,train,bandaging,12623.mp4,Kinetics,EDMXdwUJSYc,116,126
10557,train,bandaging,12719.mp4,Kinetics,YaAg4-X_G1E,41,51
10558,train,bandaging,12741.mp4,Kinetics,zscf8460HEw,4,14
10559,train,bandaging,12992.mp4,Kinetics,HfF9iVjdOX0,48,58
10560,train,bandaging,12987.mp4,Kinetics,w4Vva12nEaE,22,32
10561,train,bandaging,13092.mp4,Kinetics,B1OlXZyWTlI,2,12
10562,train,bandaging,13135.mp4,Kinetics,9NwyMOtloUU,198,208
10563,train,bandaging,12519.mp4,Kinetics,sfgDrQv7S1I,237,247
10564,train,bandaging,12718.mp4,Kinetics,7pabiprdoi0,583,593
10565,train,bandaging,12659.mp4,Kinetics,Yk7K6R6NONE,31,41
10566,train,bandaging,12793.mp4,Kinetics,TtJe0mMJsOI,47,57
10567,train,bandaging,13130.mp4,Kinetics,lddva4VoRwk,48,58
10568,train,bandaging,12593.mp4,Kinetics,stdt0_P2xfw,391,401
10569,train,bandaging,12694.mp4,Kinetics,9FQ0JopKfY0,266,276
10570,train,bandaging,12943.mp4,Kinetics,pEBgURf673w,112,122
10571,train,bandaging,12583.mp4,Kinetics,PiWnfk5jFW4,360,370
10572,train,bandaging,12862.mp4,Kinetics,OAG2rrTkP0k,1,11
10573,train,bandaging,12727.mp4,Kinetics,7p8fQ2pLcYY,35,45
10574,train,bandaging,12539.mp4,Kinetics,P78ryNMf2Ys,131,141
10575,train,bandaging,13004.mp4,Kinetics,0gcFHn2JxXU,116,126
10576,train,bandaging,12900.mp4,Kinetics,cf-7A9XYCfw,46,56
10577,train,bandaging,12604.mp4,Kinetics,w2j9bmGHbLg,45,55
10578,train,bandaging,12949.mp4,Kinetics,U8M1SFGQPKg,10,20
10579,train,bandaging,12696.mp4,Kinetics,Ui3udHWmvwQ,65,75
10580,train,bandaging,13100.mp4,Kinetics,6NjhFzXbHyw,46,56
10581,train,bandaging,12957.mp4,Kinetics,0arkYO3Hexw,30,40
10582,train,bandaging,12924.mp4,Kinetics,4VGdddMG5IU,27,37
10583,train,bandaging,12795.mp4,Kinetics,e0CA0QzVRwo,74,84
10584,train,bandaging,13051.mp4,Kinetics,1K4c-TD46Dk,212,222
10585,train,bandaging,12804.mp4,Kinetics,V-VadQqfn_I,36,46
10586,train,bandaging,13000.mp4,Kinetics,HrAbg6kV6dk,13,23
10587,train,bandaging,12802.mp4,Kinetics,ai2SXPrKp3E,85,95
10588,train,bandaging,12782.mp4,Kinetics,83DVJ37w5fg,188,198
10589,train,bandaging,12775.mp4,Kinetics,b8YzizWOrO0,53,63
10590,train,bandaging,12866.mp4,Kinetics,MRruxe8FH6M,216,226
10591,train,bandaging,13138.mp4,Kinetics,dnFBLQKfrUU,49,59
10592,train,bandaging,12853.mp4,Kinetics,AGFPC2cwxIs,52,62
10593,train,bandaging,13150.mp4,Kinetics,JagJzn8qTek,110,120
10594,train,bandaging,12998.mp4,Kinetics,maC-6xZj2R4,23,33
10595,train,bandaging,12721.mp4,Kinetics,FB1e0Ip5oow,164,174
10596,train,bandaging,12755.mp4,Kinetics,oNHuK0X_I78,203,213
10597,train,bandaging,13032.mp4,Kinetics,4J6_6n5a9QY,270,280
10598,train,bandaging,12859.mp4,Kinetics,sGryMV10SeU,49,59
10599,train,bandaging,13065.mp4,Kinetics,TnI49G33ONE,49,59
10600,train,bandaging,13099.mp4,Kinetics,SKa_f7KDiL8,11,21
10601,train,bandaging,13078.mp4,Kinetics,QkvdqJQ_CEk,3,13
10602,train,bandaging,13110.mp4,Kinetics,zKyRSVgQffE,42,52
10603,train,bandaging,13075.mp4,Kinetics,KYG9opN3ir4,85,95
10604,train,bandaging,12976.mp4,Kinetics,uYtnpFGQuu4,55,65
10605,train,bandaging,13137.mp4,Kinetics,1AeH62ERnQs,72,82
10606,train,bandaging,13103.mp4,Kinetics,w2qseFs0F0s,589,599
10607,train,bandaging,12552.mp4,Kinetics,6vjtJ5RopHg,0,10
10608,train,bandaging,12760.mp4,Kinetics,z14m0yoZH1o,112,122
10609,train,bandaging,12562.mp4,Kinetics,DmpYwdnl5j0,90,100
10610,train,bandaging,12909.mp4,Kinetics,y36HEbVpiGI,46,56
10611,train,bandaging,12831.mp4,Kinetics,dwgbaLafl94,32,42
10612,train,bandaging,12627.mp4,Kinetics,msS3TtC9WsE,59,69
10613,train,bandaging,12936.mp4,Kinetics,fkOk0pLXS9I,11,21
10614,train,bandaging,12969.mp4,Kinetics,_P9GZ-1RdFA,42,52
10615,train,bandaging,12679.mp4,Kinetics,8XUF7r2DE8Q,0,10
10616,train,bandaging,13127.mp4,Kinetics,FBV6g8q-pjE,55,65
10617,train,bandaging,12683.mp4,Kinetics,wlin_-qQ6ew,20,30
10618,train,bandaging,12595.mp4,Kinetics,DtxMemb_cgk,31,41
10619,train,bandaging,12780.mp4,Kinetics,PbxYvQPrq68,35,45
10620,train,bandaging,13140.mp4,Kinetics,SI-ENViNVHg,48,58
10621,train,bandaging,12629.mp4,Kinetics,lS9gqEkpGws,42,52
10622,train,bandaging,12996.mp4,Kinetics,hr7dtNgzcDM,68,78
10623,train,bandaging,12680.mp4,Kinetics,-3L-WLPIOuo,92,102
10624,train,bandaging,13082.mp4,Kinetics,8PPBoEggmzU,265,275
10625,train,bandaging,12890.mp4,Kinetics,rduLRkLW57s,206,216
10626,train,bandaging,13002.mp4,Kinetics,QpYWSuZo7oE,367,377
10627,train,bandaging,13151.mp4,Kinetics,VQrUm1yVzew,44,54
10628,train,bandaging,12743.mp4,Kinetics,8l4dGUAOb7g,10,20
10629,train,bandaging,12646.mp4,Kinetics,hBUrMNOX_SU,83,93
10630,train,bandaging,12766.mp4,Kinetics,69eeW4VxPjE,10,20
10631,train,bandaging,12510.mp4,Kinetics,LZ2W1PeTWVk,42,52
10632,train,bandaging,12671.mp4,Kinetics,M25uIT3Y05s,5,15
10633,train,bandaging,13077.mp4,Kinetics,5XCX0uQ596c,31,41
10634,train,bandaging,12665.mp4,Kinetics,VG24okeu_Zs,390,400
10635,train,bandaging,12863.mp4,Kinetics,xHHB8S8YJcQ,25,35
10636,train,bandaging,12598.mp4,Kinetics,e7KBn7l63bU,169,179
10637,train,bandaging,12601.mp4,Kinetics,aufKbbuN3d4,49,59
10638,train,bandaging,12896.mp4,Kinetics,nnq2hD4U74c,12,22
10639,train,bandaging,12651.mp4,Kinetics,In1DGtFt_iA,68,78
10640,train,bandaging,12734.mp4,Kinetics,oAM8r9iIREY,48,58
10641,train,bandaging,12698.mp4,Kinetics,6kI-upt0Hfk,20,30
10642,train,bandaging,12638.mp4,Kinetics,tnuNzI_dJbw,10,20
10643,train,bandaging,13025.mp4,Kinetics,CkODzPPxIWk,18,28
10644,train,bandaging,12545.mp4,Kinetics,UGM4uPSLyE0,66,76
10645,train,bandaging,12570.mp4,Kinetics,fUTfOecm4rc,824,834
10646,train,bandaging,12630.mp4,Kinetics,kTSbHhtORso,59,69
10647,train,bandaging,12942.mp4,Kinetics,T28tkfbS3kw,93,103
10648,train,bandaging,12641.mp4,Kinetics,1351Gy17vIs,0,10
10649,train,bandaging,12536.mp4,Kinetics,MoyteKooNX8,47,57
10650,train,bandaging,12927.mp4,Kinetics,t7FSm1jQF14,244,254
10651,train,bandaging,12513.mp4,Kinetics,xH1nnavS0Xc,10,20
10652,train,bandaging,12876.mp4,Kinetics,gfVvx_VImvU,22,32
10653,train,bandaging,13001.mp4,Kinetics,jqQWAYpq9FY,187,197
10654,train,bandaging,12697.mp4,Kinetics,Bay6uqEvuWo,6,16
10655,train,bandaging,12656.mp4,Kinetics,c2nqZBOaVYk,64,74
10656,train,bandaging,13098.mp4,Kinetics,9jpJexwbofY,65,75
10657,train,bandaging,12812.mp4,Kinetics,XjTcemJPvhs,126,136
10658,train,bandaging,12848.mp4,Kinetics,KuyIzIcqytA,123,133
10659,train,bandaging,12911.mp4,Kinetics,HsJ_BSfkWuY,4,14
10660,train,bandaging,12808.mp4,Kinetics,OGzgGaEgPZ4,9,19
10661,train,bandaging,12902.mp4,Kinetics,NplBxL1sUbQ,46,56
10662,train,bandaging,12844.mp4,Kinetics,spW0skgaZ6s,13,23
10663,train,bandaging,12814.mp4,Kinetics,F8pgbNsLqBo,0,10
10664,train,bandaging,12797.mp4,Kinetics,BHp517Y5shA,278,288
10665,train,bandaging,12592.mp4,Kinetics,EIbQd09h5hM,118,128
10666,train,bandaging,12640.mp4,Kinetics,q2QCEmLmPOQ,41,51
10667,train,bandaging,12577.mp4,Kinetics,MGu0YFo3Zgg,25,35
10668,train,bandaging,12898.mp4,Kinetics,PIiqO9LoJfg,87,97
10669,train,bandaging,12978.mp4,Kinetics,TnbKqMHgGmc,42,52
10670,train,bandaging,12726.mp4,Kinetics,bpzE1LbCDd4,57,67
10671,train,bandaging,12622.mp4,Kinetics,atmc6vjLYYs,227,237
10672,train,bandaging,13107.mp4,Kinetics,eeXZ5gkyHjA,48,58
10673,train,bandaging,12901.mp4,Kinetics,Q4bJ0Hzbq0Y,0,10
10674,train,bandaging,12514.mp4,Kinetics,llElIf_67ew,2,12
10675,train,bandaging,13087.mp4,Kinetics,oKBfD90OSVY,32,42
10676,train,bandaging,12729.mp4,Kinetics,LLIIBQCgXq8,27,37
10677,train,bandaging,12530.mp4,Kinetics,SdoSLvcLBpc,259,269
10678,train,bandaging,13094.mp4,Kinetics,75yHuGaPI9M,81,91
10679,train,bandaging,12984.mp4,Kinetics,ajVDEwVwP28,34,44
10680,train,bandaging,12956.mp4,Kinetics,-oww2bPbZIE,189,199
10681,train,bandaging,12838.mp4,Kinetics,Y5ZAInDGfnI,15,25
10683,train,eat,89382.mp4,Kinetics,I9dGyPT00T4,360,370
10690,train,eat,89502.mp4,Kinetics,z1cwB5Tv8RA,181,191
10691,train,eat,89396.mp4,Kinetics,yGi_6myzF8s,126,136
10695,train,eat,89498.mp4,Kinetics,Oa8cRXB_aZM,31,41
10696,train,eat,89348.mp4,Kinetics,1Ip5NY_1Xos,49,59
10697,train,eat,89511.mp4,Kinetics,JS23kopv6Ak,55,65
10698,train,eat,89451.mp4,Kinetics,aZAqBiyek6I,89,99
10702,train,eat,89519.mp4,Kinetics,qtfxz2upTFc,78,88
10706,train,eat,89402.mp4,Kinetics,DVvnFKrjdmE,304,314
10708,train,eat,89305.mp4,Kinetics,YtuN8i4ZOcg,289,299
10709,train,eat,89481.mp4,Kinetics,oH5R4umYNSo,0,10
10713,train,eat,89434.mp4,Kinetics,GKWQ8CGySxA,486,496
10715,train,eat,89417.mp4,Kinetics,M_pPblgHdIs,86,96
10717,train,eat,89736.mp4,Kinetics,dA2Y_JefeF0,157,167
10724,train,eat,89534.mp4,Kinetics,e58sD2ZU2g0,44,54
10726,train,eat,89500.mp4,Kinetics,jlTucDrXAR8,7,17
10727,train,eat,89314.mp4,Kinetics,CkAFlFOG_vI,85,95
10731,train,eat,89664.mp4,Kinetics,PScubgW1aYA,36,46
10735,train,eat,89595.mp4,Kinetics,d6cIg-MUnLc,404,414
10736,train,eat,89496.mp4,Kinetics,JUfw_5TcUEk,39,49
10737,train,eat,89611.mp4,Kinetics,lDyG0Rqmxq8,265,275
10738,train,eat,89472.mp4,Kinetics,1idIYuSi4uw,200,210
10740,train,eat,89566.mp4,Kinetics,fb3rSqOtQKs,0,10
10742,train,eat,89351.mp4,Kinetics,ClFB127xqKo,239,249
10743,train,eat,89537.mp4,Kinetics,SEXHPOwpp_g,1395,1405
10744,train,eat,89516.mp4,Kinetics,jww6gs2xTAY,57,67
10745,train,eat,89358.mp4,Kinetics,vMZ7fBu12F4,467,477
10749,train,eat,89737.mp4,Kinetics,whjFfcjdFUI,243,253
10754,train,eat,89459.mp4,Kinetics,zqlp1NWa_wU,297,307
10757,train,eat,89453.mp4,Kinetics,iJxC87zTf8w,258,268
10765,train,eat,89761.mp4,Kinetics,hQQR9RWTEV0,56,66
10766,train,eat,89689.mp4,Kinetics,8uNWyOzEVnQ,215,225
10770,train,eat,89373.mp4,Kinetics,Yuf7AYvTE_s,160,170
10772,train,eat,89624.mp4,Kinetics,Bp4QzpLrLrg,430,440
10778,train,eat,89336.mp4,Kinetics,_1gYa8MN72I,0,10
10780,train,eat,89728.mp4,Kinetics,TBYjfDORq3A,209,219
10782,train,eat,89760.mp4,Kinetics,xZ6A5nPysOg,804,814
10783,train,eat,89416.mp4,Kinetics,6hhe3VOQ9uw,86,96
10790,train,eat,89630.mp4,Kinetics,_mcGnQ_9NQM,44,54
10791,train,eat,89720.mp4,Kinetics,1mTzDYOIsvw,402,412
10794,train,eat,89352.mp4,Kinetics,v2AD0xFNKzE,13,23
10796,train,eat,89789.mp4,Kinetics,N6G-1ukkZqA,0,10
10797,train,eat,89444.mp4,Kinetics,dM7MPioZvrU,15,25
10799,train,eat,89319.mp4,Kinetics,AEWEXt5tTmw,3473,3483
10800,train,eat,89572.mp4,Kinetics,JqkewrkSJWE,265,275
10801,train,eat,89412.mp4,Kinetics,N_4jcsoj4ds,0,10
10802,train,eat,89580.mp4,Kinetics,b-d5dWIiI88,145,155
10805,train,eat,89573.mp4,Kinetics,-1z6wTJmBIU,2,12
10806,train,eat,89655.mp4,Kinetics,mQHRkVu3YsA,14,24
10810,train,eat,89487.mp4,Kinetics,aKKtE_7X4j8,19,29
10811,train,eat,89465.mp4,Kinetics,-chadEau4KM,21,31
10812,train,eat,89679.mp4,Kinetics,qLFqqLeESKc,14,24
10813,train,eat,89697.mp4,Kinetics,ngaZnEyHMsE,348,358
10816,train,eat,89548.mp4,Kinetics,i1cZSDVXMH0,18,28
10819,train,eat,89748.mp4,Kinetics,WXZyvT0zScU,24,34
10821,train,eat,89678.mp4,Kinetics,teh2nZihvGM,233,243
10822,train,eat,89713.mp4,Kinetics,GAL50bwNyAA,47,57
10823,train,eat,89701.mp4,Kinetics,kWbkKeoCZCY,26,36
10824,train,eat,89653.mp4,Kinetics,ry8K7kJDYl0,3,13
10825,train,eat,89773.mp4,Kinetics,X3PPbYbJntA,154,164
10827,train,eat,89302.mp4,Kinetics,y4nvY1v6U74,409,419
10829,train,eat,89671.mp4,Kinetics,50NY1_Ny1-8,234,244
10833,train,eat,89376.mp4,Kinetics,BYLbbl_2tPc,87,97
10834,train,eat,89309.mp4,Kinetics,h4QXM20Yyng,15,25
10835,train,eat,89574.mp4,Kinetics,E60UgUkiXXA,588,598
10837,train,eat,89699.mp4,Kinetics,x_ODTEsPXE8,12,22
10839,train,eat,89633.mp4,Kinetics,HDqh5oRGwHk,104,114
10844,train,eat,89383.mp4,Kinetics,BouOMmq9FE8,0,10
10845,train,eat,89561.mp4,Kinetics,drdjK5pxcyU,237,247
10846,train,eat,89292.mp4,Kinetics,3t9fxnq4gs4,93,103
10850,train,eat,89549.mp4,Kinetics,pIj-ElNjjoQ,207,217
10853,train,eat,89629.mp4,Kinetics,5Ctxxn0eacU,382,392
10854,train,eat,89361.mp4,Kinetics,0UCp_dJhAAM,0,10
10855,train,eat,89675.mp4,Kinetics,WgnbT-iJKRg,237,247
10858,train,eat,89486.mp4,Kinetics,xtolujQ3zHw,21,31
10859,train,eat,89313.mp4,Kinetics,MIv0qmf5UiI,12,22
10861,train,eat,89337.mp4,Kinetics,P3w9l-4oPgA,29,39
10862,train,eat,89553.mp4,Kinetics,ojDnlggdhIE,175,185
10863,train,eat,89339.mp4,Kinetics,6TjOfT9gaTM,139,149
10865,train,eat,89584.mp4,Kinetics,Rzpb4YJuZxQ,0,10
10869,train,eat,89565.mp4,Kinetics,-ZItgUQIYho,765,775
10871,train,eat,89666.mp4,Kinetics,Dh9w_RGmc2c,102,112
10872,train,eat,89568.mp4,Kinetics,nrsn7LTcooo,283,293
10873,train,eat,89603.mp4,Kinetics,Nq-zdH8J0KE,39,49
10874,train,eat,89421.mp4,Kinetics,uD5K8849qFY,57,67
10875,train,eat,89315.mp4,Kinetics,5xNmaqvfpmQ,29,39
10879,train,eat,89577.mp4,Kinetics,mC8mv9Cz2g0,168,178
10880,train,eat,89293.mp4,Kinetics,bHAuHGcBAwg,20,30
10881,train,eat,89320.mp4,Kinetics,zdLCawMWZxM,8,18
10883,train,eat,89528.mp4,Kinetics,_4GQwFpbPaE,172,182
10885,train,eat,89542.mp4,Kinetics,eelXaL2pDo4,43,53
10886,train,eat,89669.mp4,Kinetics,UgehOi3ov3E,30,40
10887,train,eat,89715.mp4,Kinetics,rGJ7OTp47To,33,43
10889,train,eat,89429.mp4,Kinetics,nUW6X3zGCNI,21,31
10890,train,eat,89449.mp4,Kinetics,GQsSUW2efbQ,27,37
10892,train,eat,89762.mp4,Kinetics,YdDecc8xBYE,34,44
10893,train,eat,89415.mp4,Kinetics,Aetzc6wkVW4,183,193
10894,train,eat,89423.mp4,Kinetics,vTgyKQ9WEFE,2336,2346
10895,train,eat,89763.mp4,Kinetics,0DphXEsQAbU,229,239
10897,train,eat,89455.mp4,Kinetics,z-EJ8qoDkbQ,88,98
10898,train,eat,89357.mp4,Kinetics,VPF9KnMNp9w,21,31
10899,train,eat,89776.mp4,Kinetics,5DvQ7iDPQ3I,232,242
10903,train,eat,89513.mp4,Kinetics,9E6c8yKHDlw,60,70
10907,train,eat,89775.mp4,Kinetics,6BmMGexOXjU,42,52
10909,train,eat,89551.mp4,Kinetics,I1Bt7NE2DGw,57,67
10910,train,eat,89598.mp4,Kinetics,WWHJgGAUeOg,533,543
10911,train,eat,89632.mp4,Kinetics,zo9pj7I7hr8,30,40
10913,train,eat,89623.mp4,Kinetics,2iHgsAXoR30,0,10
10914,train,eat,89515.mp4,Kinetics,LlidkVkMJqc,137,147
10916,train,eat,89591.mp4,Kinetics,6TYr93QN2L8,31,41
10917,train,eat,89673.mp4,Kinetics,_HHuTH8wr5s,570,580
10918,train,eat,89426.mp4,Kinetics,buOaKi4WK1Q,74,84
10919,train,eat,89397.mp4,Kinetics,znQVqiJhf0E,185,195
10925,train,eat,89612.mp4,Kinetics,xXYgHG7uNIM,38,48
10929,train,eat,89312.mp4,Kinetics,2jldEV1zhJI,17,27
10933,train,eat,89609.mp4,Kinetics,raTggZEuK_w,343,353
10934,train,eat,89435.mp4,Kinetics,L8aYzMsqDDc,26,36
10935,train,eat,89400.mp4,Kinetics,C8Z-iUhn1OU,429,439
10939,train,eat,89702.mp4,Kinetics,CFPe5K5RZrQ,111,121
10942,train,eat,89473.mp4,Kinetics,CmZ5aPNE8eY,116,126
10943,train,eat,89635.mp4,Kinetics,PBrP8aExSIY,64,74
10944,train,eat,89778.mp4,Kinetics,XDT6vVm5OJQ,70,80
10947,train,eat,89535.mp4,Kinetics,jhgjByC09aE,36,46
10949,train,eat,89379.mp4,Kinetics,FCGsEK1Yoj4,131,141
10951,train,eat,89298.mp4,Kinetics,N8LIveiFVPE,106,116
10952,train,eat,89411.mp4,Kinetics,LbCQs-3dCUs,85,95
10954,train,eat,89445.mp4,Kinetics,Oh34z4op3ao,41,51
10955,train,eat,89721.mp4,Kinetics,uKHNaqXBLmY,319,329
10956,train,eat,89329.mp4,Kinetics,vy9RW_R6HmQ,1292,1302
10967,train,eat,89526.mp4,Kinetics,VPIOiOo9atU,663,673
10970,train,eat,89646.mp4,Kinetics,eHZfsKNZ6i4,4,14
10971,train,eat,89490.mp4,Kinetics,jZO0VDRvCxE,83,93
10973,train,eat,89718.mp4,Kinetics,yrd8d2fU6C0,32,42
10977,train,eat,89791.mp4,Kinetics,67_RHiXNk-s,6,16
10980,train,eat,89692.mp4,Kinetics,x-BsvGPXP0w,357,367
10983,train,eat,89291.mp4,Kinetics,iih8fHxhR7c,34,44
10985,train,eat,89419.mp4,Kinetics,f68lykfGS54,1019,1029
10990,train,eat,89634.mp4,Kinetics,ACcOMIr8CLE,197,207
10992,train,eat,89340.mp4,Kinetics,1grIMEvNUfA,74,84
10995,train,eat,89606.mp4,Kinetics,PsUkAqO876k,94,104
11002,train,eat,89338.mp4,Kinetics,RL5xykLkK5s,50,60
11006,train,eat,89625.mp4,Kinetics,_JY6HGc6TnI,2481,2491
11013,train,eat,89450.mp4,Kinetics,WjYRB7wzasQ,19,29
11016,train,eat,89318.mp4,Kinetics,KO92gChw8_o,82,92
11018,train,eat,89518.mp4,Kinetics,ymdHqLnvToc,1011,1021
11019,train,eat,89783.mp4,Kinetics,3nQ75KVWehw,230,240
11021,train,eat,89628.mp4,Kinetics,CkfbKXbN3ws,145,155
11023,train,eat,89294.mp4,Kinetics,PjRHcy9yy48,45,55
11024,train,eat,89349.mp4,Kinetics,0yyXWU6JKtc,280,290
11025,train,eat,89730.mp4,Kinetics,0wMp-TCWcmg,26,36
11026,train,eat,89562.mp4,Kinetics,ENH3hIOj8vw,62,72
11027,train,eat,89757.mp4,Kinetics,_ho9MSu4Sso,111,121
11028,train,eat,89389.mp4,Kinetics,HoHUGGuR2kM,209,219
11029,train,eat,89517.mp4,Kinetics,YqNQ-FRaEWo,0,10
11033,train,eat,89448.mp4,Kinetics,YfBJjPK4mWc,65,75
11034,train,eat,89503.mp4,Kinetics,6Az6QM0F-is,0,10
11036,train,eat,89489.mp4,Kinetics,W1Wm3Dvis44,413,423
11038,train,eat,89771.mp4,Kinetics,hcE9_rdvOWE,307,317
11040,train,eat,89422.mp4,Kinetics,s1j2O2oxhg8,21,31
11042,train,eat,89475.mp4,Kinetics,JbCHGRVvE8E,0,10
11045,train,eat,89661.mp4,Kinetics,yA4leAO8SdE,294,304
11046,train,eat,89645.mp4,Kinetics,TaVmPRTmGTU,0,10
11050,train,eat,89285.mp4,Kinetics,J6_IzZ_p9C8,152,162
11053,train,eat,89344.mp4,Kinetics,pO4SmIFg3gA,10,20
11054,train,eat,89418.mp4,Kinetics,RZytiwdiPY0,255,265
11058,train,eat,89704.mp4,Kinetics,hZvYMj_I7QE,259,269
11059,train,eat,89495.mp4,Kinetics,VLuvlUJFlgs,35,45
11060,train,eat,89492.mp4,Kinetics,RiGHbTDUXJ8,48,58
11061,train,eat,89458.mp4,Kinetics,EO2jI84sTzY,89,99
11064,train,eat,89278.mp4,Kinetics,xclLC1W8_YU,21,31
11065,train,eat,89785.mp4,Kinetics,OSp9rjSbqzU,137,147
11068,train,eat,89579.mp4,Kinetics,H-TAwQMM-3w,82,92
11071,train,eat,89452.mp4,Kinetics,ZWvLAfN_xTA,60,70
11074,train,eat,89552.mp4,Kinetics,0di7xIL6ZzU,266,276
11075,train,eat,89341.mp4,Kinetics,QeoZmh8IsYY,408,418
11076,train,eat,89724.mp4,Kinetics,ewMFv7Sa6BQ,0,10
11077,train,eat,89484.mp4,Kinetics,eeFFeTIedrU,77,87
11080,train,eat,89647.mp4,Kinetics,5J4Qt3ATd0o,13,23
11085,train,eat,89281.mp4,Kinetics,C6rER7BLbSA,168,178
11086,train,eat,89714.mp4,Kinetics,q2TgFjWiSUw,281,291
11091,train,eat,89752.mp4,Kinetics,Pk-ugpDpGTg,51,61
11095,train,eat,89677.mp4,Kinetics,jeNskDj3qQc,59,69
11099,train,eat,89447.mp4,Kinetics,PSlIli8mWGk,42,52
11102,train,eat,89433.mp4,Kinetics,EYnRVCzhCzM,2,12
11105,train,eat,89485.mp4,Kinetics,Z3lrdD0suwM,97,107
11106,train,eat,89342.mp4,Kinetics,YLyouqqw-dQ,88,98
11107,train,eat,89747.mp4,Kinetics,o0ak2nKCs8w,4,14
11109,train,eat,89322.mp4,Kinetics,xQNY7KomQpw,113,123
11112,train,eat,89504.mp4,Kinetics,--UW3CcUqaU,20,30
11113,train,eat,89424.mp4,Kinetics,3Dyg4S5phV8,28,38
11114,train,eat,89786.mp4,Kinetics,-YyWVl1jNx0,244,254
11122,train,eat,89394.mp4,Kinetics,4CY6u1WaV6c,167,177
11123,train,eat,89638.mp4,Kinetics,Lz2G7IVkUG0,230,240
11125,train,eat,89462.mp4,Kinetics,bLtD2iNB8_w,0,10
11126,train,eat,89328.mp4,Kinetics,UymCLZS4BcI,42,52
11128,train,eat,89437.mp4,Kinetics,jJ5f5KJD1Wk,5,15
11129,train,eat,89711.mp4,Kinetics,DtfQio-5tT4,49,59
